Voltage,Current,Power,Energy,Frequency,PF
225.0000,0.1730,28.4000,0.2050,50.0000,0.7300
225.0000,0.1760,29.0000,0.2050,50.0000,0.7300
225.0000,0.1660,27.4000,0.2050,50.0000,0.7300
225.0000,0.1700,28.2000,0.2050,50.0000,0.7400
225.0000,0.1670,28.1000,0.2050,50.0000,0.7500
226.0000,0.1690,27.9000,0.2050,50.0000,0.7300
225.0000,0.1720,28.4000,0.2050,50.0000,0.7300
225.0000,0.1680,27.8000,0.2050,50.0000,0.7300
225.0000,0.1710,27.6000,0.2050,50.0000,0.7200
225.0000,0.1750,27.8000,0.2050,50.0000,0.7000
225.0000,0.1660,28.0000,0.2050,50.0000,0.7500
225.0000,0.1650,28.0000,0.2050,50.0000,0.7500
226.0000,0.1730,28.1000,0.2050,50.0000,0.7200
225.0000,0.1720,27.8000,0.2050,50.0000,0.7200
225.0000,0.1720,28.3000,0.2050,50.0000,0.7300
226.0000,0.1780,28.2000,0.2050,50.0000,0.7000
225.0000,0.1720,27.7000,0.2050,50.0000,0.7100
225.0000,0.1660,27.8000,0.2050,50.0000,0.7400
225.0000,0.1700,28.8000,0.2050,50.0000,0.7500
226.0000,0.1690,27.8000,0.2050,50.0000,0.7300
226.0000,0.1690,28.2000,0.2060,50.0000,0.7400
225.0000,0.1780,28.5000,0.2060,50.0000,0.7100
225.0000,0.1690,27.4000,0.2060,50.0000,0.7200
225.0000,0.1730,28.4000,0.2060,50.0000,0.7300
225.0000,0.1650,27.2000,0.2060,50.0000,0.7300
225.0000,0.1820,28.9000,0.2060,50.0000,0.7000
225.0000,0.1740,27.9000,0.2060,50.0000,0.7100
225.0000,0.1700,28.5000,0.2060,50.0000,0.7400
225.0000,0.1710,28.7000,0.2060,50.0000,0.7400
225.0000,0.1700,28.0000,0.2060,50.0000,0.7300
225.0000,0.1720,28.3000,0.2060,50.0000,0.7300
225.0000,0.1640,27.2000,0.2060,50.0000,0.7400
225.0000,0.1690,28.6000,0.2060,50.0000,0.7500
226.0000,0.1740,28.3000,0.2060,50.0000,0.7200
226.0000,0.1740,28.4000,0.2060,50.0000,0.7200
226.0000,0.1710,28.4000,0.2060,50.0000,0.7400
226.0000,0.1710,27.5000,0.2060,50.0000,0.7100
226.0000,0.1710,28.1000,0.2060,50.0000,0.7300
226.0000,0.1700,27.4000,0.2060,50.0000,0.7100
225.0000,0.1690,27.8000,0.2060,50.0000,0.7300
225.0000,0.1680,28.4000,0.2060,50.0000,0.7500
225.0000,0.1660,27.7000,0.2060,50.0000,0.7400
225.0000,0.1720,27.8000,0.2060,50.0000,0.7200
225.0000,0.1740,28.3000,0.2060,50.0000,0.7200
225.0000,0.1670,27.6000,0.2060,50.0000,0.7300
225.0000,0.1780,28.6000,0.2060,50.0000,0.7100
225.0000,0.1770,28.1000,0.2060,50.0000,0.7000
225.0000,0.1740,28.6000,0.2060,50.0000,0.7300
225.0000,0.1660,27.7000,0.2060,50.0000,0.7400
225.0000,0.1740,27.7000,0.2060,50.0000,0.7100
225.0000,0.1740,28.5000,0.2060,50.0000,0.7300
225.0000,0.1700,28.2000,0.2060,50.0000,0.7400
225.0000,0.1770,28.0000,0.2060,50.0000,0.7000
225.0000,0.1680,27.4000,0.2060,50.0000,0.7200
225.0000,0.1710,28.0000,0.2060,50.0000,0.7300
225.0000,0.1710,27.6000,0.2060,50.0000,0.7200
225.0000,0.1720,27.7000,0.2060,49.9000,0.7100
225.0000,0.1720,28.2000,0.2060,50.0000,0.7300
225.0000,0.1670,28.0000,0.2060,50.0000,0.7400
225.0000,0.1650,28.2000,0.2060,50.0000,0.7600
225.0000,0.1660,28.0000,0.2060,50.0000,0.7500
225.0000,0.1740,27.9000,0.2060,50.0000,0.7100
225.0000,0.1780,28.3000,0.2060,50.0000,0.7100
225.0000,0.1730,28.2000,0.2060,50.0000,0.7200
225.0000,0.1750,28.2000,0.2060,50.0000,0.7200
225.0000,0.1690,27.9000,0.2060,50.0000,0.7300
225.0000,0.1660,28.1000,0.2060,50.0000,0.7500
225.0000,0.1710,27.9000,0.2060,50.0000,0.7300
225.0000,0.1780,28.3000,0.2060,50.0000,0.7100
225.0000,0.1680,28.2000,0.2060,50.0000,0.7500
225.0000,0.1720,28.5000,0.2060,50.0000,0.7400
225.0000,0.1620,27.2000,0.2060,50.0000,0.7500
225.0000,0.1640,27.7000,0.2060,49.9000,0.7500
225.0000,0.1720,28.0000,0.2060,50.0000,0.7200
225.0000,0.1720,28.0000,0.2060,50.0000,0.7200
225.0000,0.1710,28.1000,0.2060,50.0000,0.7300
225.0000,0.1710,28.5000,0.2060,50.0000,0.7400
225.0000,0.1640,27.2000,0.2060,50.0000,0.7400
225.0000,0.1640,27.9000,0.2060,50.0000,0.7600
225.0000,0.1650,27.9000,0.2060,50.0000,0.7500
225.0000,0.1710,27.4000,0.2060,49.9000,0.7100
225.0000,0.1740,28.1000,0.2070,49.9000,0.7200
225.0000,0.1660,28.1000,0.2070,49.9000,0.7500
223.0000,0.1640,27.1000,0.2070,50.0000,0.7400
225.0000,0.1660,26.5000,0.2070,49.9000,0.7100
225.0000,0.1630,27.2000,0.2070,50.0000,0.7400
225.0000,0.1700,27.4000,0.2070,49.9000,0.7200
225.0000,0.1630,27.4000,0.2070,50.0000,0.7500
225.0000,0.1690,28.8000,0.2070,49.9000,0.7600
225.0000,0.1750,28.8000,0.2070,50.0000,0.7300
225.0000,0.1680,28.4000,0.2070,50.0000,0.7500
225.0000,0.1660,27.3000,0.2070,49.9000,0.7300
225.0000,0.1710,27.7000,0.2070,49.9000,0.7200
225.0000,0.1720,27.8000,0.2070,49.9000,0.7200
225.0000,0.1690,28.3000,0.2070,49.9000,0.7500
225.0000,0.1680,27.5000,0.2070,49.9000,0.7300
225.0000,0.1700,28.4000,0.2070,50.0000,0.7400
225.0000,0.1690,28.1000,0.2070,49.9000,0.7400
225.0000,0.1670,27.6000,0.2070,49.9000,0.7300
225.0000,0.1750,27.8000,0.2070,49.9000,0.7100
225.0000,0.1810,28.0000,0.2070,49.9000,0.6900
225.0000,0.1790,28.3000,0.2070,49.9000,0.7000
225.0000,0.1660,27.8000,0.2070,49.9000,0.7400
225.0000,0.1670,27.8000,0.2070,49.9000,0.7400
225.0000,0.1720,27.6000,0.2070,49.9000,0.7100
225.0000,0.1740,28.2000,0.2070,49.9000,0.7200
225.0000,0.1620,26.4000,0.2070,49.9000,0.7200
225.0000,0.1590,26.3000,0.2070,49.9000,0.7400
225.0000,0.1720,27.7000,0.2070,49.9000,0.7200
225.0000,0.1800,28.4000,0.2070,49.9000,0.7000
225.0000,0.1770,28.2000,0.2070,49.9000,0.7100
225.0000,0.1710,28.4000,0.2070,49.9000,0.7400
225.0000,0.1650,26.6000,0.2070,49.9000,0.7200
225.0000,0.1650,26.9000,0.2070,49.9000,0.7200
225.0000,0.1710,28.3000,0.2070,49.9000,0.7400
225.0000,0.1770,28.5000,0.2070,49.9000,0.7200
225.0000,0.1740,28.4000,0.2070,49.9000,0.7300
225.0000,0.1720,28.5000,0.2070,49.9000,0.7400
225.0000,0.1660,27.7000,0.2070,49.9000,0.7400
225.0000,0.1710,28.3000,0.2070,49.9000,0.7400
225.0000,0.1710,27.7000,0.2070,49.9000,0.7200
225.0000,0.1720,28.3000,0.2070,49.9000,0.7300
225.0000,0.1600,27.2000,0.2070,50.0000,0.7600
225.0000,0.1650,27.8000,0.2070,49.9000,0.7500
225.0000,0.1670,28.1000,0.2070,50.0000,0.7500
225.0000,0.1630,27.4000,0.2070,50.0000,0.7500
225.0000,0.1590,27.6000,0.2070,50.0000,0.7700
225.0000,0.1730,27.8000,0.2070,50.0000,0.7100
225.0000,0.1650,26.4000,0.2070,50.0000,0.7100
225.0000,0.1620,26.9000,0.2070,50.0000,0.7400
225.0000,0.1640,26.9000,0.2070,50.0000,0.7300
225.0000,0.1630,27.4000,0.2070,50.0000,0.7500
225.0000,0.1770,28.2000,0.2070,50.0000,0.7100
225.0000,0.1700,27.8000,0.2070,50.0000,0.7300
225.0000,0.1750,29.0000,0.2070,50.0000,0.7400
225.0000,0.1700,28.3000,0.2070,50.0000,0.7400
225.0000,0.1720,27.7000,0.2070,50.0000,0.7100
225.0000,0.1650,27.1000,0.2070,50.0000,0.7300
225.0000,0.1640,27.1000,0.2070,50.0000,0.7300
225.0000,0.1650,27.1000,0.2070,50.0000,0.7300
225.0000,0.1650,27.3000,0.2070,50.0000,0.7300
225.0000,0.1590,26.5000,0.2070,50.0000,0.7400
225.0000,0.1700,27.4000,0.2070,50.0000,0.7200
225.0000,0.1650,26.5000,0.2070,50.0000,0.7100
225.0000,0.1630,26.4000,0.2070,50.0000,0.7200
225.0000,0.1660,27.7000,0.2070,50.0000,0.7400
225.0000,0.1600,27.0000,0.2070,50.0000,0.7500
225.0000,0.1670,27.4000,0.2080,50.0000,0.7300
225.0000,0.1730,28.6000,0.2080,50.0000,0.7300
225.0000,0.1680,28.4000,0.2080,50.0000,0.7500
225.0000,0.1790,29.3000,0.2080,50.0000,0.7300
225.0000,0.1750,28.2000,0.2080,50.0000,0.7200
225.0000,0.1720,28.9000,0.2080,50.0000,0.7500
225.0000,0.1740,28.2000,0.2080,50.0000,0.7200
225.0000,0.1650,27.3000,0.2080,50.0000,0.7300
