Voltage,Current,Power,Energy,Frequency,PF
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0980,7.5000,0.2140,50.0000,0.3400
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0980,7.5000,0.2140,50.0000,0.3400
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0980,7.5000,0.2140,50.0000,0.3400
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0980,7.5000,0.2140,50.0000,0.3400
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
222.0000,0.0970,7.5000,0.2140,50.0000,0.3500
222.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,49.9000,0.3500
222.0000,0.0970,7.5000,0.2140,49.9000,0.3500
222.0000,0.0970,7.5000,0.2140,49.9000,0.3500
222.0000,0.0970,7.5000,0.2140,49.9000,0.3500
223.0000,0.0970,7.5000,0.2140,49.9000,0.3500
223.0000,0.0970,7.5000,0.2140,49.9000,0.3500
223.0000,0.0970,7.5000,0.2140,49.9000,0.3500
223.0000,0.0970,7.5000,0.2140,49.9000,0.3500
223.0000,0.0970,7.5000,0.2140,49.9000,0.3500
223.0000,0.0970,7.5000,0.2140,49.9000,0.3500
223.0000,0.0970,7.5000,0.2140,49.9000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,49.9000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,49.9000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
222.0000,0.0970,7.5000,0.2140,49.9000,0.3500
223.0000,0.0970,7.5000,0.2140,49.9000,0.3500
223.0000,0.0970,7.5000,0.2140,49.9000,0.3500
223.0000,0.0970,7.5000,0.2140,49.9000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,49.9000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0960,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,49.9000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0960,7.5000,0.2140,50.0000,0.3500
223.0000,0.0960,7.5000,0.2140,50.0000,0.3500
223.0000,0.0960,7.5000,0.2140,49.9000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0960,7.5000,0.2140,50.0000,0.3500
223.0000,0.0960,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0960,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0960,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
223.0000,0.0970,7.5000,0.2140,50.0000,0.3500
