Voltage,Current,Power,Energy,Frequency,PF
230.0000,0.1600,27.7000,0.3700,49.9000,0.7500
230.0000,0.1630,27.2000,0.3700,50.0000,0.7300
230.0000,0.1650,27.4000,0.3710,50.0000,0.7200
230.0000,0.1630,26.9000,0.3710,49.9000,0.7200
230.0000,0.1700,28.1000,0.3710,49.9000,0.7200
230.0000,0.1660,27.9000,0.3710,49.9000,0.7300
230.0000,0.1560,26.8000,0.3710,49.9000,0.7500
230.0000,0.1670,27.7000,0.3710,50.0000,0.7200
230.0000,0.1650,26.6000,0.3710,49.9000,0.7000
230.0000,0.1640,28.1000,0.3710,50.0000,0.7400
230.0000,0.1560,26.7000,0.3710,50.0000,0.7400
230.0000,0.1620,27.9000,0.3710,50.0000,0.7500
230.0000,0.1600,26.7000,0.3710,50.0000,0.7200
230.0000,0.1620,27.2000,0.3710,50.0000,0.7300
230.0000,0.1640,27.5000,0.3710,50.0000,0.7300
230.0000,0.1670,27.1000,0.3710,50.0000,0.7000
230.0000,0.1570,27.7000,0.3710,50.0000,0.7700
230.0000,0.1640,27.0000,0.3710,50.0000,0.7200
230.0000,0.1670,27.7000,0.3710,50.0000,0.7200
231.0000,0.1670,27.4000,0.3710,50.0000,0.7100
230.0000,0.1660,27.0000,0.3710,50.0000,0.7100
230.0000,0.1630,27.2000,0.3710,50.0000,0.7300
230.0000,0.1630,27.1000,0.3710,50.0000,0.7200
230.0000,0.1520,26.3000,0.3710,50.0000,0.7500
230.0000,0.1590,26.9000,0.3710,50.0000,0.7300
230.0000,0.1650,27.0000,0.3710,50.0000,0.7100
230.0000,0.1560,26.8000,0.3710,50.0000,0.7500
230.0000,0.1620,27.0000,0.3710,50.0000,0.7200
230.0000,0.1600,26.8000,0.3710,50.0000,0.7300
230.0000,0.1620,27.1000,0.3710,50.0000,0.7300
230.0000,0.1660,26.8000,0.3710,50.0000,0.7000
231.0000,0.1600,27.5000,0.3710,50.0000,0.7500
231.0000,0.1640,26.8000,0.3710,50.0000,0.7100
230.0000,0.1560,26.0000,0.3710,50.0000,0.7200
230.0000,0.1580,27.0000,0.3710,50.0000,0.7400
230.0000,0.1600,27.9000,0.3710,50.0000,0.7600
231.0000,0.1580,27.1000,0.3710,50.0000,0.7400
231.0000,0.1590,26.6000,0.3710,50.0000,0.7300
231.0000,0.1710,28.0000,0.3710,50.0000,0.7100
231.0000,0.1620,26.5000,0.3710,50.0000,0.7100
230.0000,0.1670,27.2000,0.3710,50.0000,0.7100
231.0000,0.1560,26.8000,0.3710,50.0000,0.7400
231.0000,0.1580,26.7000,0.3710,50.0000,0.7300
231.0000,0.1620,27.0000,0.3710,50.0000,0.7200
231.0000,0.1590,25.8000,0.3710,50.0000,0.7000
231.0000,0.1640,27.7000,0.3710,50.0000,0.7300
231.0000,0.1580,26.7000,0.3710,50.0000,0.7300
230.0000,0.1540,26.9000,0.3710,50.0000,0.7600
230.0000,0.1530,26.5000,0.3710,50.0000,0.7500
230.0000,0.1620,26.7000,0.3710,50.0000,0.7200
230.0000,0.1640,27.4000,0.3710,50.0000,0.7300
