Voltage,Current,Power,Energy,Frequency,PF
223.0000,0.0480,4.4000,0.2150,50.0000,0.4100
223.0000,0.0480,4.4000,0.2150,50.0000,0.4100
223.0000,0.0480,4.4000,0.2150,50.0000,0.4100
223.0000,0.0480,4.5000,0.2150,50.0000,0.4200
223.0000,0.0480,4.5000,0.2150,50.0000,0.4200
223.0000,0.0480,4.4000,0.2150,50.0000,0.4100
223.0000,0.0480,4.4000,0.2150,50.0000,0.4100
223.0000,0.0480,4.4000,0.2150,50.0000,0.4100
223.0000,0.0480,4.4000,0.2150,50.0000,0.4100
223.0000,0.0480,4.4000,0.2150,50.0000,0.4100
224.0000,0.0480,4.4000,0.2150,50.0000,0.4100
224.0000,0.0480,4.4000,0.2150,50.0000,0.4100
224.0000,0.0480,4.4000,0.2150,50.0000,0.4100
223.0000,0.0480,4.4000,0.2150,50.0000,0.4100
224.0000,0.0470,4.4000,0.2150,50.0000,0.4200
224.0000,0.0470,4.4000,0.2150,50.0000,0.4200
224.0000,0.0470,4.4000,0.2150,50.0000,0.4200
224.0000,0.0470,4.5000,0.2150,50.0000,0.4300
224.0000,0.0470,4.5000,0.2150,50.0000,0.4300
224.0000,0.0470,4.4000,0.2150,50.0000,0.4200
224.0000,0.0480,4.5000,0.2150,50.0000,0.4200
224.0000,0.0470,4.5000,0.2150,50.0000,0.4300
224.0000,0.0470,4.4000,0.2150,50.0000,0.4200
223.0000,0.0470,4.4000,0.2150,50.0000,0.4200
223.0000,0.0470,4.4000,0.2150,50.0000,0.4200
224.0000,0.0480,4.4000,0.2150,50.0000,0.4100
224.0000,0.0470,4.5000,0.2150,50.0000,0.4300
224.0000,0.0470,4.4000,0.2150,50.0000,0.4200
223.0000,0.0470,4.4000,0.2150,50.0000,0.4200
224.0000,0.0470,4.5000,0.2150,50.0000,0.4300
224.0000,0.0470,4.4000,0.2150,50.0000,0.4200
224.0000,0.0470,4.4000,0.2150,50.0000,0.4200
224.0000,0.0480,4.4000,0.2150,50.0000,0.4100
224.0000,0.0480,4.5000,0.2150,50.0000,0.4200
223.0000,0.0480,4.4000,0.2150,50.0000,0.4100
224.0000,0.0480,4.5000,0.2150,50.0000,0.4200
224.0000,0.0480,4.5000,0.2150,50.0000,0.4200
224.0000,0.0480,4.4000,0.2150,50.0000,0.4100
224.0000,0.0470,4.5000,0.2150,50.0000,0.4300
224.0000,0.0470,4.4000,0.2150,50.0000,0.4200
224.0000,0.0470,4.5000,0.2150,50.0000,0.4300
224.0000,0.0470,4.4000,0.2150,50.0000,0.4200
224.0000,0.0480,4.4000,0.2150,50.0000,0.4100
224.0000,0.0470,4.4000,0.2150,50.0000,0.4200
224.0000,0.0470,4.4000,0.2150,50.0000,0.4200
224.0000,0.0470,4.4000,0.2150,50.0000,0.4200
224.0000,0.0470,4.5000,0.2150,50.0000,0.4300
224.0000,0.0470,4.4000,0.2150,50.0000,0.4200
224.0000,0.0470,4.4000,0.2150,50.0000,0.4200
224.0000,0.0470,4.5000,0.2150,50.0000,0.4300
223.0000,0.0480,4.4000,0.2150,50.0000,0.4100
223.0000,0.0480,4.5000,0.2150,50.0000,0.4200
223.0000,0.0480,4.4000,0.2150,50.0000,0.4100
223.0000,0.0480,4.4000,0.2150,50.0000,0.4100
223.0000,0.0480,4.5000,0.2150,50.0000,0.4200
223.0000,0.0480,4.5000,0.2150,50.0000,0.4200
223.0000,0.0480,4.4000,0.2150,50.0000,0.4100
223.0000,0.0480,4.4000,0.2150,50.0000,0.4100
223.0000,0.0480,4.4000,0.2150,50.0000,0.4100
224.0000,0.0490,4.4000,0.2150,50.0000,0.4000
223.0000,0.0500,4.5000,0.2150,50.0000,0.4000
223.0000,0.0500,4.4000,0.2150,50.0000,0.3900
223.0000,0.0480,4.5000,0.2150,50.0000,0.4200
223.0000,0.0480,4.4000,0.2150,50.0000,0.4100
223.0000,0.0480,4.4000,0.2150,50.0000,0.4100
224.0000,0.0490,4.4000,0.2150,50.0000,0.4000
223.0000,0.0490,4.4000,0.2150,50.0000,0.4000
