Voltage,Current,Power,Energy,Frequency,PF
229.0000,0.3610,72.0000,0.3590,50.0000,0.8700
229.0000,0.3570,71.1000,0.3590,50.0000,0.8700
229.0000,0.3500,69.5000,0.3590,50.0000,0.8700
229.0000,0.3310,65.6000,0.3590,50.0000,0.8600
229.0000,0.3550,70.8000,0.3590,50.0000,0.8700
229.0000,0.3390,67.2000,0.3590,50.0000,0.8600
230.0000,0.3310,65.5000,0.3590,50.0000,0.8600
229.0000,0.3370,67.0000,0.3590,50.0000,0.8700
229.0000,0.3490,69.3000,0.3590,50.0000,0.8700
229.0000,0.3540,70.5000,0.3590,50.0000,0.8700
229.0000,0.3360,66.8000,0.3590,50.0000,0.8700
229.0000,0.3360,66.7000,0.3590,50.0000,0.8700
229.0000,0.3270,64.8000,0.3590,50.0000,0.8600
230.0000,0.3280,64.8000,0.3590,50.0000,0.8600
230.0000,0.3280,64.7000,0.3590,50.0000,0.8600
229.0000,0.3250,64.2000,0.3590,50.0000,0.8600
230.0000,0.3380,67.0000,0.3590,50.0000,0.8600
229.0000,0.3270,64.9000,0.3590,50.0000,0.8700
229.0000,0.3300,65.3000,0.3590,50.0000,0.8600
229.0000,0.3290,65.2000,0.3590,50.0000,0.8600
229.0000,0.3270,64.8000,0.3590,50.0000,0.8600
229.0000,0.3280,64.8000,0.3590,50.0000,0.8600
230.0000,0.3300,65.4000,0.3590,50.0000,0.8600
229.0000,0.3280,65.0000,0.3590,50.0000,0.8600
230.0000,0.3240,64.2000,0.3590,50.0000,0.8600
229.0000,0.3290,65.1000,0.3600,50.0000,0.8600
229.0000,0.3310,65.6000,0.3600,50.0000,0.8700
229.0000,0.3290,65.1000,0.3600,50.0000,0.8600
229.0000,0.3310,65.6000,0.3600,50.0000,0.8600
230.0000,0.3280,64.9000,0.3600,50.0000,0.8600
229.0000,0.3270,64.7000,0.3600,50.0000,0.8600
229.0000,0.3260,64.5000,0.3600,50.0000,0.8600
229.0000,0.3260,64.7000,0.3600,50.0000,0.8700
229.0000,0.3240,64.0000,0.3600,50.0000,0.8600
230.0000,0.3300,65.4000,0.3600,49.9000,0.8600
229.0000,0.3260,64.6000,0.3600,50.0000,0.8600
229.0000,0.3270,64.5000,0.3600,50.0000,0.8600
229.0000,0.3270,64.7000,0.3600,50.0000,0.8600
229.0000,0.3250,64.2000,0.3600,50.0000,0.8600
229.0000,0.3260,64.6000,0.3600,50.0000,0.8600
229.0000,0.3250,64.2000,0.3600,50.0000,0.8600
229.0000,0.3260,64.6000,0.3600,50.0000,0.8600
230.0000,0.3230,63.8000,0.3600,50.0000,0.8600
230.0000,0.3270,64.6000,0.3600,50.0000,0.8600
230.0000,0.3250,64.3000,0.3600,50.0000,0.8600
230.0000,0.3240,64.1000,0.3600,50.0000,0.8600
230.0000,0.3240,64.2000,0.3600,50.0000,0.8600
230.0000,0.3240,64.1000,0.3600,50.0000,0.8600
230.0000,0.3270,64.9000,0.3600,50.0000,0.8600
230.0000,0.3230,63.8000,0.3600,50.0000,0.8600
230.0000,0.3280,64.8000,0.3600,50.0000,0.8600
229.0000,0.3290,65.1000,0.3600,50.0000,0.8600
229.0000,0.3310,65.4000,0.3600,50.0000,0.8600
229.0000,0.3320,65.8000,0.3610,50.0000,0.8600
230.0000,0.3310,65.5000,0.3610,50.0000,0.8600
230.0000,0.3390,67.1000,0.3610,50.0000,0.8600
230.0000,0.3900,78.5000,0.3610,50.0000,0.8800
230.0000,0.4030,81.9000,0.3610,50.0000,0.8900
230.0000,0.3800,76.4000,0.3610,50.0000,0.8800
230.0000,0.3830,77.1000,0.3610,50.0000,0.8800
230.0000,0.3820,76.8000,0.3610,50.0000,0.8800
229.0000,0.3830,76.9000,0.3610,50.0000,0.8800
229.0000,0.4050,82.1000,0.3610,50.0000,0.8800
229.0000,0.3860,77.8000,0.3610,50.0000,0.8800
229.0000,0.3750,75.3000,0.3610,50.0000,0.8800
229.0000,0.3730,74.8000,0.3610,50.0000,0.8800
229.0000,0.3760,75.4000,0.3610,50.0000,0.8800
229.0000,0.3730,74.6000,0.3610,49.9000,0.8700
229.0000,0.3400,67.8000,0.3610,49.9000,0.8700
229.0000,0.3260,64.5000,0.3610,49.9000,0.8600
229.0000,0.3250,64.0000,0.3610,49.9000,0.8600
229.0000,0.3280,64.7000,0.3610,50.0000,0.8600
229.0000,0.3240,64.0000,0.3610,49.9000,0.8600
229.0000,0.3280,64.9000,0.3610,49.9000,0.8600
229.0000,0.3430,67.8000,0.3610,50.0000,0.8600
229.0000,0.3410,67.7000,0.3610,49.9000,0.8700
229.0000,0.3370,66.6000,0.3610,50.0000,0.8600
229.0000,0.3330,66.1000,0.3610,49.9000,0.8700
229.0000,0.3790,75.8000,0.3620,50.0000,0.8700
229.0000,0.4110,83.4000,0.3620,49.9000,0.8900
229.0000,0.3920,79.1000,0.3620,49.9000,0.8800
229.0000,0.3800,76.2000,0.3620,50.0000,0.8800
229.0000,0.3840,77.0000,0.3620,49.9000,0.8800
229.0000,0.3840,77.1000,0.3620,50.0000,0.8800
229.0000,0.3890,78.4000,0.3620,49.9000,0.8800
229.0000,0.3720,74.9000,0.3620,49.9000,0.8800
229.0000,0.3300,65.2000,0.3620,50.0000,0.8600
229.0000,0.3310,65.4000,0.3620,50.0000,0.8600
229.0000,0.3370,66.6000,0.3620,50.0000,0.8600
229.0000,0.3360,66.5000,0.3620,50.0000,0.8600
229.0000,0.3400,67.3000,0.3620,50.0000,0.8600
229.0000,0.3370,66.7000,0.3620,50.0000,0.8600
229.0000,0.3330,66.0000,0.3620,50.0000,0.8600
229.0000,0.3370,66.7000,0.3620,50.0000,0.8600
229.0000,0.3280,64.8000,0.3620,50.0000,0.8600
230.0000,0.3290,65.0000,0.3620,50.0000,0.8600
229.0000,0.3220,63.7000,0.3620,50.0000,0.8600
229.0000,0.3220,63.6000,0.3620,50.0000,0.8600
229.0000,0.3220,63.6000,0.3620,50.0000,0.8600
229.0000,0.3220,63.5000,0.3620,50.0000,0.8600
229.0000,0.3220,63.5000,0.3620,50.0000,0.8600
229.0000,0.3220,63.6000,0.3620,50.0000,0.8600
229.0000,0.3210,63.4000,0.3620,50.0000,0.8600
229.0000,0.3210,63.4000,0.3630,50.0000,0.8600
230.0000,0.3230,63.8000,0.3630,50.0000,0.8600
229.0000,0.3220,63.6000,0.3630,50.0000,0.8600
229.0000,0.3230,63.8000,0.3630,50.0000,0.8600
229.0000,0.3210,63.4000,0.3630,50.0000,0.8600
229.0000,0.3210,63.4000,0.3630,50.0000,0.8600
229.0000,0.3230,63.8000,0.3630,50.0000,0.8600
230.0000,0.3200,63.2000,0.3630,50.0000,0.8600
230.0000,0.3290,65.2000,0.3630,50.0000,0.8600
230.0000,0.3210,63.4000,0.3630,50.0000,0.8600
230.0000,0.3270,64.7000,0.3630,50.0000,0.8600
230.0000,0.3200,63.4000,0.3630,50.0000,0.8600
230.0000,0.3230,63.9000,0.3630,50.0000,0.8600
230.0000,0.3200,63.4000,0.3630,50.0000,0.8600
230.0000,0.3200,63.2000,0.3630,50.0000,0.8600
230.0000,0.3210,63.5000,0.3630,50.0000,0.8600
230.0000,0.3210,63.5000,0.3630,50.0000,0.8600
230.0000,0.3220,63.7000,0.3630,50.0000,0.8600
229.0000,0.3220,63.5000,0.3630,50.0000,0.8600
229.0000,0.3220,63.6000,0.3630,50.0000,0.8600
229.0000,0.3220,63.5000,0.3630,50.0000,0.8600
229.0000,0.3200,63.2000,0.3630,50.0000,0.8600
229.0000,0.3210,63.3000,0.3630,50.0000,0.8600
229.0000,0.3230,63.7000,0.3630,50.0000,0.8600
229.0000,0.3220,63.5000,0.3630,50.0000,0.8600
229.0000,0.3210,63.4000,0.3630,50.0000,0.8600
229.0000,0.3230,63.6000,0.3630,50.0000,0.8600
229.0000,0.3210,63.2000,0.3630,50.0000,0.8600
229.0000,0.3210,63.3000,0.3630,50.0000,0.8600
229.0000,0.3200,63.2000,0.3640,50.0000,0.8600
230.0000,0.3210,63.3000,0.3640,50.0000,0.8600
229.0000,0.3210,63.4000,0.3640,50.0000,0.8600
229.0000,0.3200,63.2000,0.3640,50.0000,0.8600
228.0000,0.3210,63.3000,0.3640,50.0000,0.8600
228.0000,0.3200,63.1000,0.3640,50.0000,0.8600
228.0000,0.3220,63.5000,0.3640,50.0000,0.8600
228.0000,0.3200,63.4000,0.3640,50.0000,0.8700
228.0000,0.3220,63.5000,0.3640,50.0000,0.8600
228.0000,0.3210,63.3000,0.3640,50.0000,0.8600
228.0000,0.3210,63.1000,0.3640,50.0000,0.8600
228.0000,0.3220,63.4000,0.3640,50.0000,0.8600
228.0000,0.3220,63.4000,0.3640,50.0000,0.8600
228.0000,0.3220,63.4000,0.3640,50.0000,0.8600
229.0000,0.3270,64.6000,0.3640,50.0000,0.8600
229.0000,0.3230,63.8000,0.3640,50.0000,0.8600
228.0000,0.3330,65.7000,0.3640,50.0000,0.8600
229.0000,0.3290,65.2000,0.3640,50.0000,0.8700
